EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
64.85,1.1,8,8085,1908.3700988292694,343540,0.0,0.44542944,0.3745321035385132,0.001184415,0.013013237,0.013013237
64.425,1.125,7,8092,1911.1085951328278,343968,0.0,0.4412857,0.34761178493499756,0.0013366644,0.019571621,0.019571621
60.425,1.05,11,8103,1913.9755771160126,344535,0.0,0.409657,0.5592342019081116,0.00043899854,0.009408219,0.009408219
64.65,1.15,6,8109,1916.7452743053436,345086,0.0,0.6321393,-0.06174600124359131,0.0014645694,0.02019986,0.02019986
66.075,1.2,6,8115,1919.637868642807,345535,0.0,0.45976958,0.21651297807693481,0.0012512696,0.012569722,0.012569722
67.825,1.2,7,8122,1922.3912217617035,346044,0.0,0.6801754,0.6819944679737091,0.0013089312,0.018527998,0.018527998
66.7,1.175,9,8131,1925.1764783859253,346586,0.0,0.37799594,0.3274088501930237,0.0014051434,0.016034545,0.016034545
70.55,1.275,5,8136,1927.9616272449493,347069,0.0,0.40279543,0.24039649963378906,0.0012999292,0.016476382,0.016476382
68.05,1.2,10,8146,1930.773966550827,347598,0.0,0.5260854,0.6378490328788757,0.001084977,0.013771169,0.013771169
67.35,1.175,6,8152,1933.6557137966156,348055,0.0,0.7087626,0.34755492210388184,0.00038290763,0.011020854,0.011020854
67.525,1.225,8,8160,1936.4196004867554,348626,0.0,0.44144252,0.019092261791229248,0.00123572,0.016336594,0.016336594
68.675,1.25,8,8168,1939.270283460617,349134,0.0,0.54409724,0.5091152787208557,0.0011082806,0.012192815,0.012192815
61.775,1.05,9,8177,1942.1289868354797,349623,0.0,0.54659235,0.6083114743232727,0.00041512307,0.010152628,0.010152628
64.925,1.125,9,8186,1944.9073190689087,350195,0.0,0.5445305,0.5480845272541046,0.0011818993,0.016733939,0.016733939
52.275,0.8,14,8200,1947.8158104419708,350717,0.0,0.42488992,0.6118494272232056,0.00051125983,0.007038283,0.007038283
55.575,0.875,7,8207,1950.5791931152344,351210,0.0,0.36683345,0.4420071840286255,0.0012263409,0.0108434735,0.0108434735
55.0,0.875,8,8215,1953.3475675582886,351722,0.0,0.57704645,0.5787243545055389,0.0013796313,0.014037609,0.014037609
58.425,0.925,6,8221,1956.0823843479156,352250,0.0,0.7028687,0.5178267061710358,0.0011553378,0.01672606,0.01672606
60.95,0.975,7,8228,1958.9247379302979,352736,0.0,0.69586,0.5425949692726135,0.00038832176,0.0099702105,0.0099702105
64.625,1.125,11,8239,1961.6935422420502,353279,0.0,0.4752671,0.5414073467254639,0.0014332839,0.015515087,0.015515087
62.825,1.05,9,8248,1964.4493253231049,353776,0.0,0.5610225,0.6142474710941315,0.0011532946,0.01573725,0.01573725
60.825,1.0,8,8256,1967.2298839092255,354253,0.0,0.57132214,0.4906700849533081,0.0014545303,0.01867843,0.01867843
58.975,0.975,7,8263,1969.9948432445526,354762,0.0,0.49979144,0.4079897999763489,0.0013685274,0.014940313,0.014940313
60.7,1.075,6,8269,1972.7723138332367,355238,0.0,0.54096824,0.3004562258720398,0.0009701838,0.017005006,0.017005006
69.2,1.275,5,8274,1975.527755022049,355760,0.0,0.65049505,0.36938363313674927,0.0011805537,0.018060602,0.018060602
69.275,1.25,10,8284,1978.40722990036,356284,0.0,0.33395252,0.5396227538585663,0.0004912246,0.009784025,0.009784025
66.125,1.2,10,8294,1981.1840224266052,356852,0.0,0.5094502,0.6289083361625671,0.001140837,0.017396858,0.017396858
57.325,1.0,12,8306,1984.1314980983734,357361,0.0,0.27460015,0.5929643511772156,0.0004642433,0.010345782,0.010345782
55.1,0.925,6,8312,1987.0074889659882,357871,0.0,0.5745855,0.4565175175666809,0.0007269661,0.013908534,0.013908534
55.625,0.925,8,8320,1989.8204090595245,358393,0.0,0.47549108,0.5570582449436188,0.0013962013,0.013942703,0.013942703
60.575,1.025,6,8326,1992.6889381408691,358901,0.0,0.559372,0.42548418045043945,0.0003881236,0.011540351,0.011540351
67.35,1.175,5,8331,1995.4456641674042,359357,0.0,0.5446695,0.556115597486496,0.0012833932,0.014090602,0.014090602
71.525,1.225,6,8337,1998.1787550449371,359858,0.0,0.6181172,0.590967059135437,0.000986519,0.0150540825,0.0150540825
73.825,1.25,10,8347,2000.9447667598724,360410,0.0,0.53746516,0.6018862724304199,0.0011989968,0.014011894,0.014011894
77.05,1.35,5,8352,2003.675414800644,360953,0.0,0.46511656,0.36384671926498413,0.0012556433,0.01542937,0.01542937
78.725,1.4,6,8358,2006.4101219177246,361418,0.0,0.4950588,0.4512362480163574,0.0013802664,0.016322631,0.016322631
72.35,1.25,9,8367,2009.2671358585358,361940,0.0,0.5755416,0.6249966323375702,0.00043860293,0.007202726,0.007202726
73.425,1.325,7,8374,2012.1130530834198,362482,0.0,0.37638018,0.37403160333633423,0.00039034584,0.0091150105,0.0091150105
69.05,1.25,7,8381,2014.8638246059418,362935,0.0,0.52472746,0.3578345775604248,0.0013677108,0.020154417,0.020154417
74.975,1.4,7,8388,2017.734038591385,363505,0.0,0.53930146,0.5471735596656799,0.00046392728,0.01027023,0.01027023
64.475,1.15,10,8398,2020.5082173347473,363997,0.0,0.41129583,0.5571309924125671,0.0012397466,0.011841662,0.011841662
67.925,1.325,7,8405,2023.3020226955414,364510,0.0,0.39453864,0.2875928282737732,0.0013164829,0.011858573,0.011858573
72.125,1.425,5,8410,2026.0644795894623,364986,0.0,0.5097399,0.4680522680282593,0.0014693713,0.012045196,0.012045196
72.725,1.4,6,8416,2028.852701663971,365494,0.0,0.5991679,-0.05384218692779541,0.0012464123,0.018081022,0.018081022
72.25,1.375,6,8422,2031.7224941253662,365921,0.0,0.5524503,0.4823005199432373,0.00042764546,0.0066869846,0.0066869846
72.05,1.35,9,8431,2034.5053842067719,366564,0.0,0.6400002,0.6962471008300781,0.0014054326,0.018396402,0.018396402
77.6,1.45,5,8436,2037.2696731090546,366998,0.0,0.54459023,0.4491351246833801,0.0010995339,0.011136438,0.011136438
75.325,1.325,8,8444,2040.1132657527924,367500,0.0,0.39726356,0.4267231822013855,0.00052193465,0.010325186,0.010325186
75.075,1.35,7,8451,2042.9652307033539,368087,0.0,0.43980384,0.4415510892868042,0.00059881643,0.014712641,0.014712641
67.8,1.175,11,8462,2045.8296959400177,368633,0.0,0.6500697,0.6029858887195587,0.00040192326,0.011249417,0.011249417
67.025,1.2,8,8470,2048.7075917720795,369147,0.0,0.26795477,0.6268578469753265,0.00087369775,0.0069605317,0.0069605317
57.775,1.0,11,8481,2051.598459005356,369644,0.0,0.6072457,0.8171314895153046,0.00057326193,0.009205464,0.009205464
60.4,1.025,5,8486,2054.3464543819427,370132,0.0,0.62235343,0.39132577180862427,0.0013420923,0.011353102,0.011353102
58.575,0.95,8,8494,2057.0999042987823,370649,0.0,0.7483294,-0.06518661975860596,0.0012240191,0.015928082,0.015928082
63.15,1.075,8,8502,2059.9579994678497,371159,0.0,0.5971235,0.5551095008850098,0.0006152735,0.013850212,0.013850212
67.75,1.175,7,8509,2062.7956993579865,371658,0.0,0.68780166,0.5710012316703796,0.00042449957,0.010636164,0.010636164
66.95,1.15,7,8516,2065.543097257614,372137,0.0,0.435722,0.33446604013442993,0.0010652668,0.015486923,0.015486923
65.675,1.125,9,8525,2068.4000329971313,372661,0.0,0.6005869,0.6587605178356171,0.00039010332,0.008975494,0.008975494
57.375,0.925,11,8536,2071.1701114177704,373196,0.0,0.48767835,0.6935013234615326,0.001293655,0.014370703,0.014370703
57.325,0.9,9,8545,2073.9254977703094,373740,0.0,0.66635704,0.5033543407917023,0.0013380456,0.01569038,0.01569038
59.2,0.95,7,8552,2076.7107667922974,374199,0.0,0.65204906,0.675287663936615,0.0010416268,0.020544633,0.020544633
56.75,0.85,8,8560,2079.5363068580627,374745,0.0,0.649302,0.6056992411613464,0.0011153638,0.012648793,0.012648793
57.875,0.9,10,8570,2082.31738781929,375259,0.0,0.5300629,0.4750280976295471,0.0013801835,0.018226821,0.018226821
57.175,0.875,9,8579,2085.1671924591064,375768,0.0,0.51966214,0.5679552555084229,0.00035809964,0.009964829,0.009964829
64.225,1.05,6,8585,2087.922264099121,376309,0.0,0.6024549,0.667045921087265,0.0011842491,0.01065794,0.01065794
68.05,1.15,6,8591,2090.7615270614624,376825,0.0,0.551529,0.28520190715789795,0.00038041646,0.0069997297,0.0069997297
67.725,1.225,7,8598,2093.4955208301544,377310,0.0,0.36644876,0.3907221555709839,0.0012850546,0.012023738,0.012023738
68.85,1.25,8,8606,2096.278228521347,377767,0.0,0.5571642,0.5079096853733063,0.0014348866,0.0203078,0.0203078
70.5,1.325,9,8615,2099.0538642406464,378362,0.0,0.521458,0.4489540457725525,0.0012733913,0.014703768,0.014703768
67.525,1.275,8,8623,2101.7885069847107,378866,0.0,0.41471735,0.514735221862793,0.00092859054,0.015186503,0.015186503
59.125,1.075,10,8633,2104.669985294342,379389,0.0,0.58771867,0.6294040679931641,0.00034132702,0.01260704,0.01260704
59.025,1.0,7,8640,2107.4500477313995,379888,0.0,0.61436236,0.6067584753036499,0.0011300438,0.012161579,0.012161579
59.85,1.025,8,8648,2110.3270692825317,380378,0.0,0.5593356,0.7038823068141937,0.000420534,0.0061815437,0.0061815437
61.0,1.0,8,8656,2113.0886998176575,380853,0.0,0.5971652,0.6177628636360168,0.0012900054,0.013616165,0.013616165
66.275,1.125,6,8662,2115.877123594284,381433,0.0,0.4785977,0.41004621982574463,0.0014312402,0.010822916,0.010822916
67.5,1.15,8,8670,2118.7592916488647,381919,0.0,0.50179356,0.6219164431095123,0.00040249378,0.0097799115,0.0097799115
64.85,1.125,9,8679,2121.6608340740204,382461,0.0,0.55404353,0.42607665061950684,0.00041927156,0.012361726,0.012361726
70.525,1.275,5,8684,2124.5200538635254,382971,0.0,0.65944254,0.4249248504638672,0.0003692137,0.008108886,0.008108886
72.075,1.3,7,8691,2127.345685005188,383475,0.0,0.5521459,0.41628801822662354,0.0010605054,0.014421826,0.014421826
70.75,1.25,9,8700,2130.281968355179,384000,0.0,0.67559403,0.6652520596981049,0.00039997292,0.0068456214,0.0068456214
64.425,1.1,8,8708,2133.0363216400146,384420,0.0,0.33389497,0.6261387169361115,0.0013879326,0.01774511,0.01774511
69.875,1.25,8,8716,2135.8120682239532,384982,0.0,0.4698096,0.5999574363231659,0.0013212326,0.017987989,0.017987989
62.875,1.05,7,8723,2138.6597628593445,385415,0.0,0.5449942,0.5625318586826324,0.0003461672,0.00827141,0.00827141
64.2,1.125,8,8731,2141.5396225452423,386043,0.0,0.39967817,0.4126847982406616,0.00047287173,0.007148866,0.007148866
64.75,1.175,7,8738,2144.4088537693024,386497,0.0,0.27102864,0.46212613582611084,0.00051095616,0.008883831,0.008883831
72.25,1.425,6,8744,2147.153477668762,387036,0.0,0.44552088,0.08462268114089966,0.001240666,0.014442081,0.014442081
70.475,1.4,8,8752,2150.0292704105377,387563,0.0,0.44149765,0.4768843650817871,0.00039028045,0.008441765,0.008441765
70.975,1.45,8,8760,2152.9034645557404,388084,0.0,0.4138354,0.1278044581413269,0.00072757644,0.010081984,0.010081984
70.15,1.425,7,8767,2155.6560122966766,388579,0.0,0.39003465,0.6345773637294769,0.0013798918,0.01768242,0.01768242
67.7,1.35,8,8775,2158.5524747371674,389080,0.0,0.37179935,0.4587588310241699,0.00042844284,0.008699205,0.008699205
60.175,1.1,12,8787,2161.376396894455,389613,0.0,0.414887,0.39826130867004395,0.0014478657,0.014946489,0.014946489
59.175,1.025,7,8794,2164.130234003067,390085,0.0,0.6007316,0.4322471618652344,0.001373153,0.015509065,0.015509065
61.675,1.05,7,8801,2166.910004377365,390574,0.0,0.5362201,0.5824451744556427,0.00085752574,0.019267663,0.019267663
56.975,0.95,7,8808,2169.680675983429,391023,0.0,0.4403643,0.46074479818344116,0.0010900435,0.01428573,0.01428573
63.3,1.075,8,8816,2172.4765293598175,391663,0.0,0.6953416,0.44223207235336304,0.0010938803,0.013030108,0.013030108
68.6,1.2,8,8824,2175.3597433567047,392187,0.0,0.43383083,0.6323990821838379,0.0003754621,0.00763595,0.00763595
64.975,1.1,10,8834,2178.1515324115753,392684,0.0,0.47738105,0.5680021941661835,0.0012692765,0.01768283,0.01768283
59.025,0.95,10,8844,2180.9328825473785,393207,0.0,0.51381856,0.6561859250068665,0.0014713904,0.018003663,0.018003663
50.675,0.775,12,8856,2183.711417198181,393690,0.0,0.39782423,0.7186241447925568,0.0011581824,0.016863873,0.016863873
50.35,0.775,6,8862,2186.5487077236176,394112,0.0,0.4912961,0.3509771227836609,0.00043223795,0.0070682974,0.0070682974
60.325,1.025,6,8868,2189.2851390838623,394736,0.0,0.55376136,0.42053788900375366,0.0010425353,0.013255712,0.013255712
63.65,1.125,7,8875,2192.1615006923676,395253,0.0,0.45822108,0.515823245048523,0.0006333862,0.014301697,0.014301697
65.925,1.225,8,8883,2194.949633836746,395774,0.0,0.35333985,0.35547077655792236,0.0014189588,0.011271561,0.011271561
71.55,1.375,5,8888,2197.8183896541595,396245,0.0,0.37301138,0.5279521942138672,0.0004065971,0.009517093,0.009517093
74.6,1.45,9,8897,2200.593560695648,396770,0.0,0.34917608,0.5263926982879639,0.0011204069,0.017433409,0.017433409
70.575,1.35,9,8906,2203.451865196228,397296,0.0,0.38162768,0.4532696008682251,0.000433194,0.008571805,0.008571805
72.45,1.375,5,8911,2206.278087377548,397806,0.0,0.38099408,0.3329795002937317,0.0003811675,0.0077295727,0.0077295727
72.325,1.35,5,8916,2209.049920320511,398197,0.0,0.42278662,0.5611935555934906,0.001136401,0.011540208,0.011540208
76.6,1.425,6,8922,2211.806656360626,398817,0.0,0.33456168,-0.07535815238952637,0.001215619,0.014058765,0.014058765
76.275,1.4,6,8928,2214.6658198833466,399296,0.0,0.32651246,0.36340731382369995,0.0007211077,0.005065401,0.005065401
76.875,1.375,8,8936,2217.5716381073,399795,0.0,0.5293423,0.6278195679187775,0.00038879714,0.0073953425,0.0073953425
76.225,1.35,10,8946,2220.4824826717377,400345,0.0,0.5529634,0.6506120264530182,0.0003697898,0.007881887,0.007881887
76.05,1.375,5,8951,2223.342570543289,400848,0.0,0.4311053,0.37769627571105957,0.0005349972,0.005471452,0.005471452
75.2,1.375,6,8957,2226.3267891407013,401370,0.0,0.29715097,0.5481439232826233,0.0006951101,0.0034237043,0.0034237043
72.5,1.3,8,8965,2229.262436389923,401912,0.0,0.48111922,0.43316328525543213,0.00044965872,0.008677728,0.008677728
67.55,1.2,6,8971,2232.1929457187653,402289,0.0,0.3842443,0.44948506355285645,0.0005006098,0.010605156,0.010605156
74.05,1.375,7,8978,2235.0314676761627,402921,0.0,0.35017547,0.4420852065086365,0.0012260447,0.008541426,0.008541426
78.75,1.475,6,8984,2237.938477754593,403421,0.0,0.6508719,0.38930201530456543,0.0006732842,0.009872152,0.009872152
73.85,1.375,8,8992,2240.8079781532288,403967,0.0,0.3616406,0.15902239084243774,0.00041870752,0.008321584,0.008321584
74.85,1.4,5,8997,2243.5750319957733,404364,0.0,0.5703548,0.5966523587703705,0.0012217979,0.017540336,0.017540336
76.175,1.45,8,9005,2246.367784500122,404959,0.0,0.5580572,0.5973591506481171,0.0013158595,0.015475139,0.015475139
73.375,1.35,7,9012,2249.1340687274933,405389,0.0,0.6136738,0.5725876986980438,0.0011301637,0.014700109,0.014700109
80.875,1.55,4,9016,2251.9991688728333,406016,0.0,0.45143366,-0.141923189163208,0.00040367473,0.006564593,0.006564593
75.925,1.45,9,9025,2254.7729091644287,406508,0.0,0.47264564,0.12603437900543213,0.0011075222,0.014372047,0.014372047
75.425,1.4,7,9032,2257.519188642502,406984,0.0,0.56311125,0.2339603304862976,0.0013601619,0.017365776,0.017365776
76.3,1.425,5,9037,2260.248686313629,407416,0.0,0.52805436,0.43305641412734985,0.0008228381,0.014584098,0.014584098
76.475,1.375,8,9045,2263.000319957733,408018,0.0,0.7378758,0.7450568675994873,0.0011695942,0.01212848,0.01212848
78.2,1.4,7,9052,2265.735146522522,408517,0.0,0.7121295,0.5786580741405487,0.0013292995,0.01602821,0.01602821
66.525,1.1,10,9062,2268.4939517974854,409042,0.0,0.49211875,0.5268706381320953,0.0013547436,0.014669143,0.014669143
72.35,1.25,4,9066,2271.3508994579315,409500,0.0,0.50408816,0.17292922735214233,0.00036826087,0.0076375874,0.0076375874
77.65,1.35,6,9072,2274.1286754608154,410090,0.0,0.5775082,0.5321540534496307,0.0013942797,0.015109113,0.015109113
73.775,1.25,7,9079,2276.986259460449,410556,0.0,0.5726703,-0.04101145267486572,0.00041610128,0.0074527827,0.0074527827
72.3,1.3,8,9087,2279.761404275894,411075,0.0,0.43068492,0.40923595428466797,0.0011919781,0.01295035,0.01295035
71.7,1.325,10,9097,2282.5324125289917,411646,0.0,0.43738198,0.5272864997386932,0.0011290672,0.0124438945,0.0124438945
72.875,1.375,7,9104,2285.386053800583,412159,0.0,0.3866368,0.30138105154037476,0.0005104736,0.010950429,0.010950429
64.425,1.2,8,9112,2288.2541239261627,412667,0.0,0.57855386,0.5860472321510315,0.00065644446,0.007520784,0.007520784
65.25,1.2,6,9118,2291.1075127124786,413145,0.0,0.4364542,0.37371736764907837,0.0003904053,0.009198133,0.009198133
65.475,1.175,9,9127,2293.9073343276978,413694,0.0,0.24151497,0.5306766331195831,0.001492722,0.015628088,0.015628088
65.85,1.175,8,9135,2296.701194047928,414161,0.0,0.4556588,0.6925332844257355,0.0009307999,0.010198381,0.010198381
63.55,1.1,9,9144,2299.4657180309296,414701,0.0,0.37835246,0.3100643754005432,0.0014334263,0.015669603,0.015669603
62.875,1.075,8,9152,2302.3249745368958,415182,0.0,0.50194126,0.7766435891389847,0.0005364111,0.009387741,0.009387741
61.075,1.025,6,9158,2305.1107156276703,415588,0.0,0.5199319,0.30697566270828247,0.001254983,0.013245724,0.013245724
65.0,1.125,6,9164,2307.8670144081116,416172,0.0,0.35776114,0.18476492166519165,0.001401898,0.015776277,0.015776277
71.225,1.275,7,9171,2310.7325587272644,416719,0.0,0.3105862,0.22313982248306274,0.0004370481,0.008163441,0.008163441
68.025,1.225,6,9177,2313.5853559970856,417145,0.0,0.43783087,0.4697837829589844,0.0004528063,0.007929592,0.007929592
75.75,1.425,5,9182,2316.3397781848907,417638,0.0,0.4244723,0.6159909963607788,0.0011706455,0.009824588,0.009824588
80.575,1.55,8,9190,2319.115311384201,418258,0.0,0.46603525,0.42633533477783203,0.001396361,0.015733179,0.015733179
75.25,1.45,9,9199,2321.9098269939423,418814,0.0,0.6023955,0.4107065200805664,0.0012532613,0.015520802,0.015520802
72.2,1.35,8,9207,2324.815880060196,419266,0.0,0.4658008,0.5236167907714844,0.00035229293,0.008503244,0.008503244
73.875,1.375,6,9213,2327.591199159622,419777,0.0,0.37346545,0.3269358277320862,0.0014511695,0.01801074,0.01801074
59.95,1.0,11,9224,2330.3659319877625,420274,0.0,0.3966815,0.5172552466392517,0.0009420122,0.013733745,0.013733745
61.55,1.025,7,9231,2333.1289076805115,420771,0.0,0.6676742,0.828723818063736,0.0012605286,0.015466375,0.015466375
64.875,1.1,7,9238,2336.0149261951447,421340,0.0,0.35469103,0.22920209169387817,0.00049563556,0.009966772,0.009966772
67.6,1.175,5,9243,2338.8787355422974,421731,0.0,0.4308944,0.473566472530365,0.00060191005,0.0067479494,0.0067479494
66.075,1.125,8,9251,2341.669702529907,422301,0.0,0.5785688,0.7098260819911957,0.0010899956,0.018356446,0.018356446
72.9,1.3,5,9256,2344.4304971694946,422808,0.0,0.29646426,0.22409367561340332,0.0011641977,0.02022003,0.02022003
76.425,1.375,8,9264,2347.174970626831,423331,0.0,0.32819098,0.5246847569942474,0.0013698845,0.009449398,0.009449398
75.825,1.45,8,9272,2350.037442922592,423900,0.0,0.3220862,0.4838343858718872,0.00060488645,0.010988497,0.010988497
76.675,1.45,6,9278,2352.8278806209564,424407,0.0,0.40947807,0.29557710886001587,0.0011099733,0.012764178,0.012764178
75.1,1.4,7,9285,2355.6117203235626,424924,0.0,0.28582484,0.5888082087039948,0.0012493404,0.016980128,0.016980128
72.275,1.4,8,9293,2358.40535569191,425408,0.0,0.28741255,0.5685471892356873,0.0013643496,0.021865545,0.021865545
70.1,1.35,7,9300,2361.2979226112366,425942,0.0,0.44266373,0.19982749223709106,0.0004408657,0.006069976,0.006069976
68.5,1.275,8,9308,2364.142073392868,426390,0.0,0.4858678,0.6838112473487854,0.00045580504,0.009272822,0.009272822
67.45,1.225,9,9317,2367.0011286735535,426984,0.0,0.22158353,0.6631224751472473,0.00073099637,0.009493288,0.009493288
65.75,1.275,6,9323,2369.7496070861816,427413,0.0,0.3262235,0.434842586517334,0.0014712997,0.021419793,0.021419793
67.975,1.325,8,9331,2372.4978773593903,428024,0.0,0.42530197,-0.0242464542388916,0.001091503,0.026196938,0.026196938
68.975,1.425,6,9337,2375.2337725162506,428538,0.0,0.3572166,-0.043120503425598145,0.0013932511,0.01188598,0.01188598
67.975,1.4,8,9345,2377.9967160224915,428969,0.0,0.43219948,0.5083717107772827,0.0014486831,0.014797573,0.014797573
70.975,1.475,9,9354,2380.768509864807,429556,0.0,0.37546802,0.642418384552002,0.0012489218,0.014715579,0.014715579
66.975,1.275,7,9361,2383.5643270015717,429989,0.0,0.4250461,0.7241320908069611,0.0013696308,0.017903673,0.017903673
