eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
588.93,25.35,215,0.00070029416,0.028808594,0.8019589,-0.00643908,0.044816483,0.6791332066059113,1606,205568,3959.467204785091,822272
587.33,25.34,209,0.00073290034,0.038085938,0.8215172,-0.006051083,0.053199038,0.5308828353881836,1607,205696,3961.9151273220778,822784
587.33,25.34,210,0.00069342926,0.032714844,0.7940331,-0.0062115993,0.039039925,0.7187211513519287,1608,205824,3964.3520094680134,823296
591.11,25.42,205,0.00045746483,0.019042969,0.80208766,-0.006021211,0.033034038,0.8408323377370834,1609,205952,3966.8414099949878,823808
591.11,25.42,215,0.0004917583,0.021484375,0.8239773,-0.006244339,0.05000425,0.6533915400505066,1610,206080,3969.22199749609,824320
595.32,25.57,205,0.0004785181,0.0234375,0.7712825,-0.0051294686,0.055946875,0.699228972196579,1611,206208,3971.714944340987,824832
595.32,25.57,208,0.00052595034,0.025878906,0.77713305,-0.0052503753,0.076322794,0.530683696269989,1612,206336,3974.176809036988,825344
597.3,25.97,206,0.0008928119,0.040039062,0.7549867,-0.0076208976,0.036874738,0.6986743211746216,1613,206464,3976.662245179992,825856
597.49,25.94,205,0.0010864387,0.051757812,0.69472325,-0.005218561,0.043327697,0.719880074262619,1614,206592,3979.1506572770886,826368
597.49,25.94,205,0.0013968867,0.075683594,0.7074444,-0.005849451,0.07083419,0.48937880992889404,1615,206720,3981.6405801340006,826880
596.36,25.89,207,0.0006702859,0.04248047,0.7249459,-0.0058685616,0.06006922,0.6873025894165039,1616,206848,3984.1099354330217,827392
596.36,25.89,210,0.0009103231,0.04736328,0.7472509,-0.004258543,0.07037222,0.5633800327777863,1617,206976,3986.5458878770005,827904
596.57,26.13,205,0.00042769697,0.015136719,0.7320243,-0.0037415498,1.3427918,0.21979349851608276,1618,207104,3989.035631555016,828416
596.57,26.13,205,0.0016967257,0.06689453,0.6721392,-0.0057215625,0.0717632,0.9432796537876129,1619,207232,3991.5232749250717,828928
600.68,27.63,202,0.00090013945,0.022460938,0.75971514,-0.0053952998,0.15364684,0.3141668438911438,1620,207360,3994.05752411508,829440
600.68,27.63,207,0.00068195304,0.034179688,0.7905498,-0.006061116,0.028464906,0.7886709272861481,1621,207488,3996.5199689430883,829952
598.67,27.53,204,0.0005346464,0.024414062,0.74805486,-0.0056874435,0.07483573,0.6872380971908569,1622,207616,3999.027766550076,830464
598.67,27.53,209,0.0013553192,0.064453125,0.79361844,-0.0039537987,0.050887007,0.5935895442962646,1623,207744,4001.47407842509,830976
598.96,27.56,205,0.0011783566,0.06591797,0.7904875,-0.007534729,0.06596452,0.6262013614177704,1624,207872,4003.9655467580305,831488
598.78,27.56,205,0.00050299277,0.025878906,0.7738618,-0.0049428022,0.077503406,0.6760557889938354,1625,208000,4006.45496954408,832000
596.32,27.38,208,0.0005124186,0.017578125,0.796697,-0.0054902425,0.052008662,0.6936000883579254,1626,208128,4008.91265351302,832512
596.68,27.49,206,0.0006733583,0.030761719,0.8232329,-0.007171919,0.054949265,0.7259449362754822,1627,208256,4011.3926626819884,833024
596.68,27.49,207,0.0007683529,0.029296875,0.8297395,-0.0056485264,0.041173995,0.5963164269924164,1628,208384,4013.8614433010807,833536
596.35,27.25,209,0.0006831078,0.034179688,0.8373586,-0.005464215,0.05393616,0.6553597450256348,1629,208512,4016.3089593610493,834048
597.35,27.45,206,0.00022247608,0.0063476562,0.81793517,-0.0048423465,0.06877881,0.6263220608234406,1630,208640,4018.785933390027,834560
598.51,27.41,215,0.00059973146,0.024902344,0.84099615,-0.0057676975,0.03895776,0.7656536251306534,1631,208768,4021.166652921005,835072
598.51,27.41,221,0.0003847972,0.012207031,0.8647617,-0.0042614224,0.04221401,0.6507702469825745,1632,208896,4023.4792251850013,835584
598.89,27.41,212,0.0007738468,0.03564453,0.83016115,-0.005281032,0.03392939,0.6391313970088959,1633,209024,4025.8938160690013,836096
598.89,27.41,205,0.0003013629,0.0126953125,0.82919276,-0.005214163,0.042047717,0.6679010987281799,1634,209152,4028.3821691280464,836608
598.89,27.41,207,0.0003852168,0.018066406,0.75692546,-0.0040742196,0.03389423,0.6963689923286438,1635,209280,4030.8461475290824,837120
600.61,27.4,204,0.00036632575,0.014160156,0.8131437,-0.0040112217,0.069857314,0.5680429935455322,1636,209408,4033.354012401076,837632
601.73,27.54,208,0.0009871689,0.043945312,0.8032105,-0.006902573,0.05867802,0.6180349588394165,1637,209536,4035.8097923240857,838144
601.73,27.54,207,0.0013412663,0.07324219,0.8125492,-0.006242497,0.07119114,0.6216577589511871,1638,209664,4038.283505182015,838656
601.73,27.54,208,0.000962498,0.057617188,0.8249159,-0.0052848733,0.049746063,0.7635971307754517,1639,209792,4040.737191401073,839168
601.73,27.54,207,0.0012090111,0.06738281,0.8373046,-0.0052309805,0.042736337,0.6380217969417572,1640,209920,4043.209875089,839680
595.05,24.28,203,0.000580084,0.027832031,0.864806,-0.0040039676,0.05026223,0.646956205368042,1641,210048,4045.721986463992,840192
595.05,24.28,205,0.00036294272,0.013183594,0.85566545,-0.004799896,0.030931788,0.7909885942935944,1642,210176,4048.213304014993,840704
595.05,24.28,217,0.0009704959,0.045410156,0.81991005,-0.007250023,0.038768023,0.684796541929245,1643,210304,4050.564620206016,841216
595.05,24.28,206,0.0008533833,0.044921875,0.82686335,-0.0038204747,0.064475335,0.6708235144615173,1644,210432,4053.049969421001,841728
596.63,24.31,203,0.0013322597,0.07470703,0.8024744,-0.00730958,0.037095707,0.736273318529129,1645,210560,4055.5638116400223,842240
595.51,24.17,214,0.00069071946,0.036132812,0.81839263,-0.006200814,0.036423534,0.742442786693573,1646,210688,4057.956252339063,842752
595.51,24.17,212,0.0010894134,0.05419922,0.81929374,-0.0060658427,0.0348396,0.7366770207881927,1647,210816,4060.3616880930495,843264
595.51,24.17,206,0.0009486608,0.048339844,0.8140169,-0.0060575237,0.043763492,0.6617453992366791,1648,210944,4062.8459677690407,843776
593.5,24.24,204,0.0005626896,0.0234375,0.84160984,-0.006268717,0.058666646,0.7235617935657501,1649,211072,4065.345718031982,844288
593.11,24.28,206,0.00064492883,0.0234375,0.80704147,-0.0062242914,0.027524997,0.8334294855594635,1650,211200,4067.827234583092,844800
593.11,24.28,207,0.0004354561,0.018066406,0.8126766,-0.0054962556,0.027197612,0.8388240337371826,1651,211328,4070.290034516016,845312
594.06,24.32,206,0.0004316467,0.016113281,0.8161689,-0.0053713145,0.032403126,0.8071249425411224,1652,211456,4072.7698766180547,845824
594.06,24.32,205,0.0012119736,0.06933594,0.84609586,-0.008535006,0.027644057,0.7867609560489655,1653,211584,4075.2578528280137,846336
590.6,20.69,207,0.0013819177,0.06591797,0.7957909,-0.0060303267,0.04067839,0.6759022772312164,1654,211712,4077.7259883120423,846848
593.34,20.74,204,0.0007501743,0.03955078,0.81001765,-0.0065494264,0.032565676,0.8018065392971039,1655,211840,4080.233955706004,847360
593.34,20.74,206,0.00077213807,0.029785156,0.8145827,-0.0056759873,0.06475593,0.5847139358520508,1656,211968,4082.7150644270005,847872
594.16,21.09,206,0.00045069304,0.021484375,0.83614147,-0.0060701184,0.041425068,0.6389231979846954,1657,212096,4085.1979218050838,848384
592.12,20.98,205,0.0007343638,0.033203125,0.7444102,-0.0066842088,0.04634239,0.73587766289711,1658,212224,4087.6901821329957,848896
591.53,20.96,207,0.00028658693,0.009765625,0.71035993,-0.004908655,0.03496523,0.7846427261829376,1659,212352,4090.157641382073,849408
589.96,20.7,208,0.0015058103,0.075683594,0.7298133,-0.0064342264,0.06537861,0.6075188219547272,1660,212480,4092.6140925440704,849920
589.96,20.7,205,0.0006755323,0.028320312,0.7850427,-0.004404313,0.036356114,0.7429956197738647,1661,212608,4095.1020443520974,850432
591.98,20.79,208,0.000466562,0.021484375,0.83959466,-0.006003772,0.025764715,0.8210715502500534,1662,212736,4097.561777492985,850944
595.77,20.97,205,0.0011447393,0.056152344,0.8017431,-0.008085831,0.052536704,0.6854988634586334,1663,212864,4100.0517457280075,851456
595.77,20.97,207,0.0011077467,0.0546875,0.86181265,-0.007771886,0.03661983,0.7359201908111572,1664,212992,4102.514073248021,851968
594.76,20.89,210,0.0007471271,0.033691406,0.788439,-0.006465274,0.03591641,0.7366684675216675,1665,213120,4104.946122666006,852480
594.76,20.89,207,0.0010057325,0.052246094,0.77804935,-0.006351309,0.047246493,0.7501979619264603,1666,213248,4107.414058822091,852992
596.05,20.8,205,0.0005709791,0.028320312,0.77046686,-0.004932521,0.045881346,0.7159549593925476,1667,213376,4109.906186901033,853504
594.2,20.9,206,0.0007435796,0.041503906,0.82900083,-0.006344434,0.052179523,0.6261933743953705,1668,213504,4112.3860262900125,854016
592.76,20.88,207,0.00068551727,0.03173828,0.7934515,-0.0059769787,0.040670633,0.7124845385551453,1669,213632,4114.859194022021,854528
592.76,20.88,222,0.00032836894,0.010253906,0.8411931,-0.004229475,0.036564067,0.6941731870174408,1670,213760,4117.161797634093,855040
592.76,20.88,209,0.00041565238,0.0146484375,0.78639185,-0.0022943676,0.7507734,0.1189766526222229,1671,213888,4119.604413335095,855552
592.76,20.88,208,0.0022603497,0.07763672,0.7561218,-0.0035318423,0.2819076,0.7183893918991089,1672,214016,4122.058034265996,856064
593.14,20.93,206,0.001052355,0.05810547,0.75748914,-0.005959841,0.079503246,0.7209674119949341,1673,214144,4124.538107903092,856576
593.14,20.93,207,0.0012465572,0.052734375,0.7840082,-0.002328515,0.42607722,0.41966116428375244,1674,214272,4127.004652184085,857088
600.36,23.81,205,0.0006714977,0.024902344,0.80344117,-0.0025594754,0.044406608,0.7065699100494385,1675,214400,4129.498744341079,857600
600.36,23.81,207,0.0008317302,0.045410156,0.8173367,-0.0060344795,0.05987931,0.5870743691921234,1676,214528,4131.971457718057,858112
599.84,23.83,204,0.0007573777,0.03564453,0.7863357,-0.005716085,0.095538944,0.4434277415275574,1677,214656,4134.475432869047,858624
597.43,23.9,219,0.00037741833,0.016113281,0.7731202,-0.005187378,0.06860727,0.5445212721824646,1678,214784,4136.811772739049,859136
597.43,23.9,220,0.00024551916,0.0078125,0.81926346,-0.0041491417,0.04579068,0.6407282650470734,1679,214912,4139.135686375084,859648
597.43,23.9,211,0.0003531959,0.016113281,0.8043944,-0.004044888,0.042396184,0.6411421895027161,1680,215040,4141.553084572079,860160
600.69,24.06,206,0.00097245944,0.046875,0.7705502,-0.0067429626,0.036438048,0.7503773272037506,1681,215168,4144.038397029042,860672
596.84,23.95,205,0.00056982227,0.026367188,0.8062974,-0.004822401,0.04390262,0.6746601462364197,1682,215296,4146.533936433028,861184
598.76,23.98,206,0.0009355354,0.053710938,0.7893174,-0.005918351,0.04700213,0.7370039522647858,1683,215424,4149.01394116506,861696
598.76,23.98,207,0.00054590637,0.029785156,0.82148314,-0.0051266775,0.06563586,0.575463593006134,1684,215552,4151.487617453095,862208
599.75,25.39,206,0.00066202576,0.024414062,0.81254107,-0.00265534,1.1748574,0.32666510343551636,1685,215680,4153.971702214098,862720
600.75,25.39,205,0.0007373995,0.040527344,0.80270636,-0.0046149776,0.05572889,0.7534497231245041,1686,215808,4156.461964986054,863232
599.96,25.35,207,0.0006134179,0.030273438,0.8221943,-0.0056598065,0.045197256,0.7595365941524506,1687,215936,4158.92401778209,863744
599.96,25.35,207,0.00044360553,0.017578125,0.80970436,-0.006275364,0.048304126,0.6454449594020844,1688,216064,4161.389102712041,864256
599.74,25.41,215,0.0011860637,0.06298828,0.7940505,-0.0052918172,0.06571652,0.5065005719661713,1689,216192,4163.765143341036,864768
600.86,25.46,205,0.0005499946,0.026367188,0.81147635,-0.005840537,0.050114986,0.653954416513443,1690,216320,4166.252371177077,865280
600.86,25.46,207,0.0007563429,0.029785156,0.74812174,-0.004068376,0.052761003,0.7512523531913757,1691,216448,4168.721511802054,865792
601.85,25.64,207,0.00073505304,0.025390625,0.7645158,-0.0042015985,0.06846476,0.6530880630016327,1692,216576,4171.194013782078,866304
601.72,25.57,205,0.0009129714,0.04736328,0.8034361,-0.0056312974,0.040437665,0.678351879119873,1693,216704,4173.683130762074,866816
601.72,25.57,211,0.0013316395,0.08203125,0.77374935,-0.006454341,0.0321504,0.711564689874649,1694,216832,4176.110001020017,867328
603.53,25.54,207,0.0003186796,0.0126953125,0.82362103,-0.0046023466,0.059965145,0.6107122302055359,1695,216960,4178.574689447996,867840
603.53,25.54,207,0.0005458603,0.023925781,0.83898526,-0.0057443567,0.03812883,0.666756272315979,1696,217088,4181.041917093098,868352
603.53,25.54,208,0.0010121076,0.05029297,0.7945112,-0.007198203,0.047384344,0.7095084488391876,1697,217216,4183.501128105097,868864
609.29,25.71,204,0.0008934055,0.04345703,0.8350204,-0.006218429,0.05618655,0.6902392208576202,1698,217344,4186.00290183106,869376
609.29,25.71,207,0.0003635857,0.015625,0.7794224,-0.005384686,0.03268726,0.7319567203521729,1699,217472,4188.473216335988,869888
611.51,25.76,206,0.00023513561,0.0087890625,0.80703896,-0.0035922874,0.04557342,0.5982362926006317,1700,217600,4190.952670081984,870400
610.44,25.75,205,0.00039998407,0.016601562,0.81330854,-0.0050778287,0.040183593,0.6799299418926239,1701,217728,4193.442223255057,870912
610.44,25.75,206,0.0004173799,0.0107421875,0.82388747,-0.0047796974,0.065355495,0.6970833539962769,1702,217856,4195.921997124096,871424
615.83,25.94,206,0.0005697854,0.022460938,0.76355803,-0.0047426503,0.05721407,0.5750793218612671,1703,217984,4198.402751724003,871936
615.83,25.94,207,0.0011788367,0.057617188,0.76800007,-0.0062046004,0.10068774,0.6131378412246704,1704,218112,4200.86997781205,872448
615.67,26.21,206,0.0005178154,0.017089844,0.7997023,-0.0044191023,0.9689272,0.48759156465530396,1705,218240,4203.354180574999,872960
615.67,26.21,206,0.001366447,0.053222656,0.77844983,-0.002572537,0.23887035,0.8342330008745193,1706,218368,4205.834130126052,873472
616.77,26.5,206,0.0010851207,0.043945312,0.7725585,-0.004710784,0.62362766,0.3396719694137573,1707,218496,4208.308031317079,873984
618.66,29.81,207,0.0006186666,0.014160156,0.82980484,-0.002488603,0.06497299,0.44125646352767944,1708,218624,4210.770556100062,874496
619.67,30.16,206,0.00019520494,0.0043945312,0.8107898,-0.0037355954,0.056250047,0.6236343681812286,1709,218752,4213.247369569028,875008
619.67,30.16,207,0.00039253445,0.014160156,0.7338115,-0.003089053,0.06179664,0.5708848536014557,1710,218880,4215.714345165063,875520
618.54,30.28,204,0.0007510767,0.032226562,0.72476655,-0.0044041667,0.039889283,0.7282999753952026,1711,219008,4218.223195370985,876032
620.51,30.38,206,0.00023168046,0.005859375,0.79091907,-0.0041563404,0.031865362,0.6880367696285248,1712,219136,4220.706331077032,876544
620.51,30.38,206,0.00031136855,0.013671875,0.79249585,-0.0037498493,0.048233405,0.6603545844554901,1713,219264,4223.190009888029,877056
620.51,30.38,206,0.00026713466,0.0087890625,0.77641743,-0.003945334,0.03848753,0.6576520800590515,1714,219392,4225.66446205508,877568
619.92,30.38,206,0.0004345752,0.016601562,0.8156856,-0.0037201606,0.42879143,0.46830737590789795,1715,219520,4228.149994433043,878080
619.92,30.38,220,0.00072042417,0.020507812,0.6616612,-0.0021450063,0.45364732,0.894066296517849,1716,219648,4230.473088770988,878592
623.5,32.58,217,0.0009210036,0.033203125,0.8447228,-0.0044172546,0.04357388,0.6896312832832336,1717,219776,4232.826068895054,879104
623.5,32.58,220,0.00088411727,0.04736328,0.7811989,-0.0045714863,0.03157665,0.7400709390640259,1718,219904,4235.147266341024,879616
623.5,32.58,209,0.00070369535,0.036621094,0.79185486,-0.0065315533,0.05023047,0.6734171807765961,1719,220032,4237.596961244009,880128
625.81,32.62,205,0.0006034348,0.027832031,0.8069354,-0.0059250807,0.037511405,0.7709423750638962,1720,220160,4240.08717724809,880640
625.81,32.62,206,0.00033601568,0.011230469,0.8249657,-0.003880866,0.042640638,0.6136174499988556,1721,220288,4242.562302971026,881152
629.69,32.7,203,0.00036460883,0.015625,0.7937201,-0.0043030037,0.0484019,0.7171952426433563,1722,220416,4245.0742507670075,881664
629.69,32.7,208,0.0007993368,0.033691406,0.80045605,-0.004737406,0.05544596,0.6105436384677887,1723,220544,4247.5337415870745,882176
627.87,32.75,207,0.00071726297,0.03466797,0.80955446,-0.004313319,0.0626364,0.6224998533725739,1724,220672,4250.006908848998,882688
627.87,32.75,207,0.0005638631,0.028808594,0.8400434,-0.004697645,0.038197067,0.7291869819164276,1725,220800,4252.476335465093,883200
627.57,32.54,206,0.00054296094,0.027832031,0.80435604,-0.0037750886,0.0739834,0.6296551823616028,1726,220928,4254.961904013995,883712
628.64,32.82,207,0.00047717016,0.020507812,0.85752624,-0.0040581725,0.032791033,0.7453153729438782,1727,221056,4257.433817145997,884224
628.64,32.82,207,0.00031890546,0.014160156,0.7874738,-0.003968477,0.029020805,0.7543188482522964,1728,221184,4259.903337048017,884736
628.64,32.82,208,0.000382539,0.016113281,0.77981955,-0.004479982,0.049980856,0.6596600115299225,1729,221312,4262.354066190077,885248
628.59,32.77,209,0.0006484009,0.03125,0.8046481,-0.0039806855,0.035915945,0.728507936000824,1730,221440,4264.79396268609,885760
628.59,32.77,216,0.0005403321,0.029296875,0.8027504,-0.0038342872,0.034904502,0.7623969614505768,1731,221568,4267.160488366033,886272
627.19,32.53,206,0.0012689127,0.06640625,0.83918196,-0.0077140373,0.033414062,0.7307355105876923,1732,221696,4269.6408837100025,886784
629.95,32.49,204,0.00036389276,0.017089844,0.8139727,-0.0034066401,0.043166444,0.6584640145301819,1733,221824,4272.149827672052,887296
629.95,32.49,208,0.00059156405,0.0234375,0.75184727,-0.005017022,0.03603573,0.7071821093559265,1734,221952,4274.601847210084,887808
630.35,32.47,205,0.0007824396,0.044433594,0.7034034,-0.0046808682,0.038292196,0.7085817456245422,1735,222080,4277.089893429074,888320
629.63,32.54,208,0.0011048024,0.040527344,0.7031699,-0.00081289967,1.1526526,0.574616938829422,1736,222208,4279.551826194045,888832
629.4,32.41,211,0.00076310046,0.040527344,0.72912717,-0.003657383,0.15828125,0.9326128214597702,1737,222336,4281.969383360003,889344
629.4,32.41,215,0.00082707003,0.032226562,0.75686723,-0.0038064527,0.46278393,0.278509259223938,1738,222464,4284.3459752090275,889856
629.4,32.41,209,0.00095891685,0.033203125,0.67452353,-0.00015335646,0.3698558,-0.20183098316192627,1739,222592,4286.791140543064,890368
632.13,35.93,208,0.0009392523,0.025390625,0.7490465,-0.0043520215,0.044340212,0.7223884761333466,1740,222720,4289.248876504018,890880
630.78,34.42,207,0.0009773368,0.04345703,0.8285451,-0.0050049983,0.033986192,0.875080943107605,1741,222848,4291.722058954998,891392
633.56,34.5,206,0.00033989182,0.013671875,0.7831681,-0.0047842213,0.03603893,0.7834360897541046,1742,222976,4294.206068973057,891904
636.47,34.66,214,0.00016827916,0.0048828125,0.8133345,-0.0023854612,0.0603346,0.75497967004776,1743,223104,4296.595337047009,892416
635.45,34.71,207,0.0002670442,0.009277344,0.85072345,-0.005027413,0.05623446,0.6572807729244232,1744,223232,4299.060288895038,892928
635.45,34.71,211,0.00057639636,0.023925781,0.80807877,-0.0044462397,0.054936484,0.7026857435703278,1745,223360,4301.477790654055,893440
636.11,34.62,205,0.000541016,0.024414062,0.84070253,-0.0048874067,0.059865944,0.5607589185237885,1746,223488,4303.964035751065,893952
634.23,34.6,205,0.0005567949,0.022460938,0.8311867,-0.004421594,0.050498236,0.5864795744419098,1747,223616,4306.450169336982,894464
634.23,34.6,209,0.00029689725,0.005859375,0.82985413,-0.00368845,0.030413194,0.7762501388788223,1748,223744,4308.889794066083,894976
637.95,34.68,206,0.0002757949,0.0078125,0.7719578,-0.0032147486,0.06264683,0.556667685508728,1749,223872,4311.363947062055,895488
641.62,34.72,206,0.00051943306,0.026855469,0.75744104,-0.0045145554,0.03802268,0.6801394820213318,1750,224000,4313.8418635980925,896000
642.34,35.03,206,0.00024619614,0.008300781,0.7741894,-0.0033645919,0.06654028,0.5339230895042419,1751,224128,4316.327077683061,896512
641.87,34.88,205,0.0002502809,0.005859375,0.8049667,-0.004038744,0.064063065,0.6354416608810425,1752,224256,4318.813046639087,897024
641.87,34.88,208,0.00023456555,0.005859375,0.82728374,-0.0022534945,0.0898677,0.5560494363307953,1753,224384,4321.271829823032,897536
641.54,35.02,206,0.0009541614,0.05419922,0.820906,-0.005789118,0.02414898,0.6659544110298157,1754,224512,4323.749150541029,898048
640.88,35.06,212,0.00036461564,0.0107421875,0.7680185,-0.0032268236,0.09190274,0.5957994759082794,1755,224640,4326.15380039101,898560
642.92,35.15,214,0.00043546254,0.017578125,0.8011745,-0.0060164835,0.035738897,0.7655415385961533,1756,224768,4328.545937289018,899072
642.92,35.15,210,0.00024637135,0.010253906,0.7712102,-0.002854591,0.051315226,0.6395143270492554,1757,224896,4330.981828218093,899584
637.01,34.91,207,0.00022635722,0.0078125,0.726624,-0.0041667456,0.067759976,0.5943866074085236,1758,225024,4333.45416656509,900096
637.01,34.91,208,0.0010187684,0.05078125,0.74274904,-0.005993749,0.063037924,0.5407920777797699,1759,225152,4335.910797393997,900608
637.01,34.91,207,0.0003181123,0.0029296875,0.7594482,-0.0013233754,0.2138841,0.3398292660713196,1760,225280,4338.375711519038,901120
636.78,35.02,208,0.00030136912,0.010253906,0.6561893,-0.0009007456,0.6154917,0.8305419981479645,1761,225408,4340.834091791068,901632
636.78,35.02,208,0.0011121554,0.028808594,0.6563101,-8.692057e-05,0.5622442,0.7347700297832489,1762,225536,4343.28535161505,902144
642.51,38.84,206,0.0006495825,0.032226562,0.7240199,-0.0018722354,0.1977719,0.4067261815071106,1763,225664,4345.765991072054,902656
642.51,38.84,218,0.0010462643,0.05029297,0.7359666,-0.005115487,0.039799213,0.7427544891834259,1764,225792,4348.114050613018,903168
641.52,38.88,206,0.0003006811,0.015625,0.7564837,-0.003976406,0.04213924,0.7059197127819061,1765,225920,4350.593298258027,903680
641.52,38.88,208,0.00044491212,0.020996094,0.75492007,-0.0049947724,0.036058944,0.7615611553192139,1766,226048,4353.050817456096,904192
641.52,38.88,206,0.00034819887,0.014160156,0.7613156,-0.0031586837,0.049733885,0.7250675857067108,1767,226176,4355.524716618005,904704
643.2,38.93,204,0.00030734792,0.01171875,0.7327564,-0.002682616,0.06538024,0.7078314423561096,1768,226304,4358.0259200669825,905216
645.03,39.22,206,0.0005907226,0.023925781,0.8058469,-0.0055365814,0.07035858,0.507460206747055,1769,226432,4360.510012772051,905728
645.03,39.22,208,0.00022460165,0.0053710938,0.81277,-0.0026267325,0.040187776,0.7772445529699326,1770,226560,4362.964145119069,906240
645.03,39.22,209,0.0011759357,0.060546875,0.7915782,-0.005029579,0.03301529,0.7533945143222809,1771,226688,4365.414099999005,906752
645.03,39.22,208,0.00056229084,0.024902344,0.75070035,-0.0032092063,0.061145414,0.5969964861869812,1772,226816,4367.870035569998,907264
646.5,39.41,204,0.00022817576,0.0087890625,0.7622999,-0.0034721377,0.06544995,0.6455216705799103,1773,226944,4370.3737662259955,907776
649.89,39.72,207,0.00021894134,0.0068359375,0.7766338,-0.0038620674,0.036581144,0.8126530945301056,1774,227072,4372.837860518019,908288
649.65,39.77,206,0.0004420217,0.016601562,0.8299447,-0.004712926,0.026837073,0.8488709181547165,1775,227200,4375.318800328067,908800
649.65,39.77,209,5.5216005e-05,0.0,0.788641,-0.0017652964,0.036413994,0.6995623111724854,1776,227328,4377.765842829016,909312
649.65,39.77,210,0.00032419496,0.013671875,0.8240482,-0.0030556382,0.048559766,0.7126195430755615,1777,227456,4380.202135784086,909824
649.65,39.77,208,0.0002567597,0.0087890625,0.79967993,-0.003978838,0.036215305,0.710505336523056,1778,227584,4382.653335775016,910336
650.9,40.01,207,0.00062038365,0.029296875,0.7486175,-0.0048815794,0.031325866,0.7819275259971619,1779,227712,4385.122162425076,910848
651.25,39.77,203,0.00035497692,0.016601562,0.7885497,-0.003974657,0.061986346,0.7287917733192444,1780,227840,4387.6341562110465,911360
651.25,39.77,207,0.00022754408,0.010253906,0.78461814,-0.00383234,0.04062283,0.7225227952003479,1781,227968,4390.101888698991,911872
651.25,39.77,208,0.00074390275,0.03515625,0.72489476,-0.005078793,0.031832088,0.7114508748054504,1782,228096,4392.558029560023,912384
651.25,39.76,207,0.0006610777,0.030273438,0.6826522,-0.0046748407,0.055544924,0.6508375108242035,1783,228224,4395.030404962017,912896
654.11,39.83,206,0.0003271739,0.013183594,0.6949122,-0.0038684837,0.035317652,0.7715265154838562,1784,228352,4397.510041031055,913408
655.17,39.94,205,0.0006704505,0.040039062,0.73897606,-0.004561775,0.045154594,0.6770424246788025,1785,228480,4400.005887097097,913920
655.17,39.94,208,0.00022210408,0.0068359375,0.7971593,-0.0032645913,0.0631471,0.6714332401752472,1786,228608,4402.461947250995,914432
655.17,39.94,206,0.0001690622,0.0043945312,0.72187865,-0.0030788174,0.050393786,0.7031870186328888,1787,228736,4404.942142023006,914944
654.4,39.89,202,0.00020841025,0.0087890625,0.7035704,-0.0016745543,1.2552937,0.701813280582428,1788,228864,4407.471470321063,915456
654.67,41.62,205,0.00040207288,0.014160156,0.8531855,-0.0036766718,0.31827772,-0.33571362495422363,1789,228992,4409.964403432095,915968
654.67,41.62,212,0.0004132327,0.019042969,0.8090033,-0.003936804,0.03836137,0.7407917678356171,1790,229120,4412.373952959082,916480
654.67,41.62,219,0.00022991496,0.009765625,0.80571985,-0.003816816,0.041714985,0.6795828938484192,1791,229248,4414.710034182994,916992
654.67,41.62,207,0.00022667194,0.0068359375,0.7690091,-0.0026668292,0.030514088,0.6675428450107574,1792,229376,4417.178311123047,917504
654.67,41.62,207,0.00064678665,0.03125,0.72508395,-0.0045244386,0.039525118,0.5658880770206451,1793,229504,4419.641910336097,918016
657.07,41.51,206,0.0005791674,0.026367188,0.6349515,-0.005060586,0.04633515,0.629677414894104,1794,229632,4422.126125636045,918528
661.91,41.72,205,0.00012491603,0.0014648438,0.73977196,-0.0022791845,0.037933603,0.7585603892803192,1795,229760,4424.614206572063,919040
661.91,41.72,208,7.11575e-05,0.0014648438,0.75645375,-0.002488903,0.051348843,0.6677338778972626,1796,229888,4427.075188121991,919552
661.91,41.72,208,0.000113911214,0.0029296875,0.70081484,-0.0030950862,0.05030507,0.6851105093955994,1797,230016,4429.5361511440715,920064
660.27,41.66,205,0.00033218518,0.014160156,0.6663028,-0.003308352,0.070855506,0.6251234114170074,1798,230144,4432.031615832006,920576
656.3,38.84,205,0.00042128563,0.015625,0.7174382,-0.0028496613,0.045639895,0.7558462917804718,1799,230272,4434.524659928982,921088
654.73,38.84,208,0.00040465035,0.01171875,0.7980498,-0.0041257953,0.032992184,0.7468281388282776,1800,230400,4436.981189473998,921600
654.73,38.84,211,0.00023634979,0.0087890625,0.7562259,-0.0034281146,0.05005282,0.5143834352493286,1801,230528,4439.400852565072,922112
654.73,38.84,207,0.00028429288,0.009765625,0.72454375,-0.003116671,0.044145577,0.7246094644069672,1802,230656,4441.865712178987,922624
654.37,38.86,206,0.00030909182,0.014160156,0.67809963,-0.0030665016,0.05700069,0.6200610995292664,1803,230784,4444.341953744064,923136
658.72,39.03,206,0.00057505595,0.02734375,0.63474894,-0.0048090555,0.04743494,0.6737421751022339,1804,230912,4446.826218389091,923648
658.72,39.03,209,0.000678981,0.037109375,0.7202226,-0.003991627,0.030099964,0.7475212812423706,1805,231040,4449.265316243051,924160
658.01,39.29,206,0.00015648712,0.0053710938,0.6955916,-0.002361516,0.049442586,0.7271855473518372,1806,231168,4451.740158668021,924672
658.01,39.29,207,0.0001923287,0.0063476562,0.7147861,-0.0045427666,0.08091099,0.5389425456523895,1807,231296,4454.206095817033,925184
